download_date,mcdi_id,mcdi,category,avg_production,base,alt,grammar,incl_reason,excl_reason,incl_count,excl_count,total_incl_count,total_excl_count
9/13/24,173,shirt,clothing,0.65,shirt,shirts',"dumb_plural_possessive, plural_possessive",,,0,0,3137,3137
9/13/24,173,shirt,clothing,0.65,shirt,shirt,singular_noun,,,3137,3137,3137,3137
9/13/24,174,shoe,clothing,0.89,shoe,shoe,singular_noun,,,6802,6802,6807,6807
9/13/24,174,shoe,clothing,0.89,shoe,shoes,"dumb_plural, plural_noun",,,5,5,6807,6807
9/13/24,174,shoe,clothing,0.89,shoe,shoe's,possessive,,,0,0,6807,6807
9/13/24,174,shoe,clothing,0.89,shoe,shoes',"dumb_plural_possessive, plural_possessive",,,0,0,6807,6807
9/13/24,175,shorts,clothing,0.42,shorts,shorts',dumb_plural_possessive,,,0,0,1072,1072
9/13/24,175,shorts,clothing,0.42,shorts,shortss',plural_possessive,,,0,0,1072,1072
9/13/24,175,shorts,clothing,0.42,shorts,shorts,"dumb_plural, plural_noun",,,230,230,1072,1072
9/13/24,175,shorts,clothing,0.42,shorts,short,singular_noun,,,842,842,1072,1072
9/13/24,175,shorts,clothing,0.42,shorts,short's,possessive,,,0,0,1072,1072
9/13/24,175,shorts,clothing,0.42,shorts,shortss,plural_noun,,,0,0,1072,1072
9/13/24,205,shoulder,body_parts,0.3,shoulder,shoulder's,possessive,,,0,0,301,301
9/13/24,205,shoulder,body_parts,0.3,shoulder,shoulders',"dumb_plural_possessive, plural_possessive",,,0,0,301,301
9/13/24,205,shoulder,body_parts,0.3,shoulder,shoulders,"dumb_plural, plural_noun",,,0,0,301,301
9/13/24,205,shoulder,body_parts,0.3,shoulder,shoulder,singular_noun,,,301,301,301,301
9/13/24,309,shovel,outside,0.38,shovel,shovel,singular_noun,,,544,544,544,544
9/13/24,309,shovel,outside,0.38,shovel,shovels,"dumb_plural, plural_noun",,,0,0,544,544
9/13/24,309,shovel,outside,0.38,shovel,shovel's,possessive,,,0,0,544,544
9/13/24,309,shovel,outside,0.38,shovel,shovels',"dumb_plural_possessive, plural_possessive",,,0,0,544,544
9/13/24,285,shower,furniture_rooms,0.48,shower,showers',"dumb_plural_possessive, plural_possessive",,,0,0,524,524
9/13/24,285,shower,furniture_rooms,0.48,shower,shower's,possessive,,,0,0,524,524
9/13/24,285,shower,furniture_rooms,0.48,shower,showers,"dumb_plural, plural_noun",,,0,0,524,524
9/13/24,285,shower,furniture_rooms,0.48,shower,shower,singular_noun,,,524,524,524,524
9/13/24,310,sidewalk,outside,0.25,side+walk,side+walks,"dumb_plural, plural_noun",,,0,0,247,247
9/13/24,310,sidewalk,outside,0.25,side+walk,side+walks',"dumb_plural_possessive, plural_possessive",,,0,0,247,247
9/13/24,310,sidewalk,outside,0.25,side+walk,side+walk's,possessive,,,0,0,247,247
9/13/24,310,sidewalk,outside,0.25,side+walk,side+walk,"singular_noun, syntax-corrected",,,0,0,247,247
9/13/24,310,sidewalk,outside,0.25,sidewalk,sidewalk's,possessive,,,0,0,247,247
9/13/24,310,sidewalk,outside,0.25,sidewalk,sidewalks,"dumb_plural, plural_noun",,,0,0,247,247
9/13/24,310,sidewalk,outside,0.25,sidewalk,sidewalk,singular_noun,,,247,247,247,247
9/13/24,310,sidewalk,outside,0.25,sidewalk,sidewalks',"dumb_plural_possessive, plural_possessive",,,0,0,247,247
9/13/24,286,sink,furniture_rooms,0.4,sink,sinks',"dumb_plural_possessive, plural_possessive",,,0,0,690,690
9/13/24,286,sink,furniture_rooms,0.4,sink,sink,singular_noun,,,690,690,690,690
9/13/24,286,sink,furniture_rooms,0.4,sink,sinks,"dumb_plural, plural_noun",,,0,0,690,690
9/13/24,286,sink,furniture_rooms,0.4,sink,sink's,possessive,,,0,0,690,690
9/13/24,373,sister,people,0.33,sister,sister,singular_noun,,,2174,2174,2175,2175
9/13/24,373,sister,people,0.33,sister,sisters,"dumb_plural, plural_noun",,,1,1,2175,2175
9/13/24,373,sister,people,0.33,sister,sister's,possessive,,,0,0,2175,2175
9/13/24,373,sister,people,0.33,sister,sisters',"dumb_plural_possessive, plural_possessive",,,0,0,2175,2175
9/13/24,311,sky,outside,0.47,sky,sky,singular_noun,,,1171,1171,1171,1171
9/13/24,311,sky,outside,0.47,sky,skys',dumb_plural_possessive,,,0,0,1171,1171
9/13/24,311,sky,outside,0.47,sky,skys,dumb_plural,,,0,0,1171,1171
9/13/24,311,sky,outside,0.47,sky,sky's,possessive,,,0,0,1171,1171
9/13/24,311,sky,outside,0.47,sky,skies,plural_noun,,,0,0,1171,1171
9/13/24,311,sky,outside,0.47,sky,skies',plural_possessive,,,0,0,1171,1171
9/13/24,64,sled,vehicles,0.18,sled,sled's,possessive,,,0,0,226,226
9/13/24,64,sled,vehicles,0.18,sled,sleds,"dumb_plural, plural_noun",,,0,0,226,226
9/13/24,64,sled,vehicles,0.18,sled,sled,singular_noun,,,226,226,226,226
9/13/24,64,sled,vehicles,0.18,sled,sleds',"dumb_plural_possessive, plural_possessive",,,0,0,226,226
9/13/24,312,slide (object),outside,0.54,slide,slides,"dumb_plural, plural_noun",,,0,0,2111,2111
9/13/24,312,slide (object),outside,0.54,slide,slide's,possessive,,,0,0,2111,2111
9/13/24,312,slide (object),outside,0.54,slide,slides',"dumb_plural_possessive, plural_possessive",,,0,0,2111,2111
9/13/24,312,slide (object),outside,0.54,slide,slide,singular_noun,,,2111,2111,2111,2111
9/13/24,176,slipper,clothing,0.31,slipper,slippers',"dumb_plural_possessive, plural_possessive",,,0,0,507,507
9/13/24,176,slipper,clothing,0.31,slipper,slippers,"dumb_plural, plural_noun",,,0,0,507,507
9/13/24,176,slipper,clothing,0.31,slipper,slipper,singular_noun,,,507,507,507,507
9/13/24,176,slipper,clothing,0.31,slipper,slipper's,possessive,,,0,0,507,507
9/13/24,177,sneaker,clothing,0.18,sneaker,sneakers,"dumb_plural, plural_noun",,,3,3,318,318
9/13/24,177,sneaker,clothing,0.18,sneaker,sneaker's,possessive,,,0,0,318,318
9/13/24,177,sneaker,clothing,0.18,sneaker,sneakers',"dumb_plural_possessive, plural_possessive",,,0,0,318,318
9/13/24,177,sneaker,clothing,0.18,sneaker,sneaker,singular_noun,,,315,315,318,318
9/13/24,313,snow,outside,0.49,snow,snow,singular_noun,,,2160,2160,2161,2161
9/13/24,313,snow,outside,0.49,snow,snows,"dumb_plural, plural_noun",,,1,1,2161,2161
9/13/24,313,snow,outside,0.49,snow,snows',"dumb_plural_possessive, plural_possessive",,,0,0,2161,2161
9/13/24,313,snow,outside,0.49,snow,snow's,possessive,,,0,0,2161,2161
9/13/24,314,snowman,outside,0.32,snow+man,snow+mans,dumb_plural,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snow+man,snow+men,plural_noun,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snow+man,snow+man's,possessive,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snow+man,snow+mens',plural_possessive,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snow+man,snow+man,"singular_noun, syntax-corrected",,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snow+man,snow+mans',dumb_plural_possessive,,,0,0,23,23
9/13/24,178,snowsuit,clothing,0.11,snow+suit,snow+suits,"dumb_plural, plural_noun",,,0,0,0,0
9/13/24,178,snowsuit,clothing,0.11,snow+suit,snow+suit,"singular_noun, syntax-corrected",,,0,0,0,0
9/13/24,178,snowsuit,clothing,0.11,snow+suit,snow+suits',"dumb_plural_possessive, plural_possessive",,,0,0,0,0
9/13/24,178,snowsuit,clothing,0.11,snow+suit,snow+suit's,possessive,,,0,0,0,0
9/13/24,314,snowman,outside,0.32,snowman,snowmans',dumb_plural_possessive,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snowman,snowmens',plural_possessive,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snowman,snowman's,possessive,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snowman,snowmen,plural_noun,,,0,0,23,23
9/13/24,314,snowman,outside,0.32,snowman,snowman,singular_noun,,,23,23,23,23
9/13/24,314,snowman,outside,0.32,snowman,snowmans,dumb_plural,,,0,0,23,23
9/13/24,178,snowsuit,clothing,0.11,snowsuit,snowsuit,singular_noun,,,0,0,0,0
9/13/24,178,snowsuit,clothing,0.11,snowsuit,snowsuits,"dumb_plural, plural_noun",,,0,0,0,0
9/13/24,178,snowsuit,clothing,0.11,snowsuit,snowsuit's,possessive,,,0,0,0,0
9/13/24,178,snowsuit,clothing,0.11,snowsuit,snowsuits',"dumb_plural_possessive, plural_possessive",,,0,0,0,0
9/13/24,249,soap,household,0.58,soap,soap,singular_noun,,,764,764,764,764
9/13/24,249,soap,household,0.58,soap,soap's,possessive,,,0,0,764,764
9/13/24,249,soap,household,0.58,soap,soaps',"dumb_plural_possessive, plural_possessive",,,0,0,764,764
9/13/24,249,soap,household,0.58,soap,soaps,"dumb_plural, plural_noun",,,0,0,764,764
9/13/24,179,sock,clothing,0.69,sock,socks',"dumb_plural_possessive, plural_possessive",,,0,0,2272,2272
9/13/24,179,sock,clothing,0.69,sock,sock's,possessive,,,0,0,2272,2272
9/13/24,179,sock,clothing,0.69,sock,sock,singular_noun,,,2271,2271,2272,2272
9/13/24,179,sock,clothing,0.69,sock,socks,"dumb_plural, plural_noun",,,1,1,2272,2272
9/13/24,146,soda/pop,food_drink,0.24,soda,soda,singular_noun,,,511,511,3788,3788
9/13/24,146,soda/pop,food_drink,0.24,soda,sodas',"dumb_plural_possessive, plural_possessive",,,0,0,3788,3788
9/13/24,146,soda/pop,food_drink,0.24,soda,soda's,possessive,,,0,0,3788,3788
9/13/24,146,soda/pop,food_drink,0.24,soda,sodas,"dumb_plural, plural_noun",,,0,0,3788,3788
9/13/24,287,sofa,furniture_rooms,0.18,sofa,sofa,singular_noun,,,145,145,145,145
9/13/24,287,sofa,furniture_rooms,0.18,sofa,sofas,"dumb_plural, plural_noun",,,0,0,145,145
9/13/24,287,sofa,furniture_rooms,0.18,sofa,sofa's,possessive,,,0,0,145,145
9/13/24,287,sofa,furniture_rooms,0.18,sofa,sofas',"dumb_plural_possessive, plural_possessive",,,0,0,145,145
9/13/24,147,soup,food_drink,0.47,soup,soup's,possessive,,,0,0,1585,1585
9/13/24,147,soup,food_drink,0.47,soup,soup,singular_noun,,,1585,1585,1585,1585
9/13/24,147,soup,food_drink,0.47,soup,soups,"dumb_plural, plural_noun",,,0,0,1585,1585
9/13/24,147,soup,food_drink,0.47,soup,soups',"dumb_plural_possessive, plural_possessive",,,0,0,1585,1585
9/13/24,148,spaghetti,food_drink,0.46,spaghetti,spaghettis',"dumb_plural_possessive, plural_possessive",,,0,0,1543,1543
9/13/24,148,spaghetti,food_drink,0.46,spaghetti,spaghetti's,possessive,,,0,0,1543,1543
9/13/24,148,spaghetti,food_drink,0.46,spaghetti,spaghetti,singular_noun,,,1539,1539,1543,1543
9/13/24,148,spaghetti,food_drink,0.46,spaghetti,spaghettis,"dumb_plural, plural_noun",,,4,4,1543,1543
9/13/24,250,spoon,household,0.72,spoon,spoons',"dumb_plural_possessive, plural_possessive",,,0,0,4992,4992
9/13/24,250,spoon,household,0.72,spoon,spoon,singular_noun,,,4992,4992,4992,4992
9/13/24,250,spoon,household,0.72,spoon,spoon's,possessive,,,0,0,4992,4992
9/13/24,250,spoon,household,0.72,spoon,spoons,"dumb_plural, plural_noun",,,0,0,4992,4992
9/13/24,315,sprinkler,outside,0.16,sprinkler,sprinklers,"dumb_plural, plural_noun",,,0,0,0,0
9/13/24,315,sprinkler,outside,0.16,sprinkler,sprinkler,singular_noun,,,0,0,0,0
9/13/24,315,sprinkler,outside,0.16,sprinkler,sprinklers',"dumb_plural_possessive, plural_possessive",,,0,0,0,0
9/13/24,315,sprinkler,outside,0.16,sprinkler,sprinkler's,possessive,,,0,0,0,0
9/13/24,49,squirrel,animals,0.45,squirrel,squirrel's,possessive,,,0,0,711,711
9/13/24,49,squirrel,animals,0.45,squirrel,squirrels',"dumb_plural_possessive, plural_possessive",,,0,0,711,711
9/13/24,49,squirrel,animals,0.45,squirrel,squirrels,"dumb_plural, plural_noun",,,0,0,711,711
9/13/24,49,squirrel,animals,0.45,squirrel,squirrel,singular_noun,,,711,711,711,711
9/13/24,288,stairs,furniture_rooms,0.45,stairs,stairs',dumb_plural_possessive,,,0,0,1142,1142
9/13/24,288,stairs,furniture_rooms,0.45,stairs,stair,singular_noun,,,1140,1140,1142,1142
9/13/24,288,stairs,furniture_rooms,0.45,stairs,stairss',plural_possessive,,,0,0,1142,1142
9/13/24,288,stairs,furniture_rooms,0.45,stairs,stair's,possessive,,,0,0,1142,1142
9/13/24,288,stairs,furniture_rooms,0.45,stairs,stairss,plural_noun,,,0,0,1142,1142
9/13/24,288,stairs,furniture_rooms,0.45,stairs,stairs,"dumb_plural, plural_noun",,,2,2,1142,1142
9/13/24,316,star,outside,0.6,star,stars,"dumb_plural, plural_noun",,,5,5,1933,1933
9/13/24,316,star,outside,0.6,star,stars',"dumb_plural_possessive, plural_possessive",,,0,0,1933,1933
9/13/24,316,star,outside,0.6,star,star,singular_noun,,,1928,1928,1933,1933
9/13/24,316,star,outside,0.6,star,star's,possessive,,,0,0,1933,1933
9/13/24,317,stick,outside,0.46,stick,stick,singular_noun,,,6187,6187,6187,6187
9/13/24,317,stick,outside,0.46,stick,sticks',"dumb_plural_possessive, plural_possessive",,,0,0,6187,6187
9/13/24,317,stick,outside,0.46,stick,stick's,possessive,,,0,0,6187,6187
9/13/24,317,stick,outside,0.46,stick,sticks,"dumb_plural, plural_noun",,,0,0,6187,6187
9/13/24,318,stone,outside,0.17,stone,stone,singular_noun,,,567,567,567,567
9/13/24,318,stone,outside,0.17,stone,stones,"dumb_plural, plural_noun",,,0,0,567,567
9/13/24,318,stone,outside,0.17,stone,stone's,possessive,,,0,0,567,567
9/13/24,318,stone,outside,0.17,stone,stones',"dumb_plural_possessive, plural_possessive",,,0,0,567,567
9/13/24,342,store,places,0.46,store,stores',"dumb_plural_possessive, plural_possessive",,,0,0,2780,2780
9/13/24,342,store,places,0.46,store,store's,possessive,,,0,0,2780,2780
9/13/24,342,store,places,0.46,store,stores,"dumb_plural, plural_noun",,,1,1,2780,2780
9/13/24,342,store,places,0.46,store,store,singular_noun,,,2779,2779,2780,2780
9/13/24,86,story,toys,0.47,story,stories',plural_possessive,,,0,0,5410,5410
9/13/24,86,story,toys,0.47,story,story's,possessive,,,0,0,5410,5410
9/13/24,86,story,toys,0.47,story,stories,plural_noun,,,2,2,5410,5410
9/13/24,86,story,toys,0.47,story,story,singular_noun,,,5408,5408,5410,5410
9/13/24,86,story,toys,0.47,story,storys',dumb_plural_possessive,,,0,0,5410,5410
9/13/24,86,story,toys,0.47,story,storys,dumb_plural,,,0,0,5410,5410
9/13/24,289,stove,furniture_rooms,0.31,stove,stoves,"dumb_plural, plural_noun",,,0,0,763,763
9/13/24,289,stove,furniture_rooms,0.31,stove,stoves',"dumb_plural_possessive, plural_possessive",,,0,0,763,763
9/13/24,289,stove,furniture_rooms,0.31,stove,stove's,possessive,,,0,0,763,763
9/13/24,289,stove,furniture_rooms,0.31,stove,stove,singular_noun,,,763,763,763,763
9/13/24,149,strawberry,food_drink,0.55,straw+berry,straw+berries',plural_possessive,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,straw+berry,straw+berrys',dumb_plural_possessive,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,straw+berry,straw+berry's,possessive,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,straw+berry,straw+berries,plural_noun,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,straw+berry,straw+berrys,dumb_plural,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,straw+berry,straw+berry,"singular_noun, syntax-corrected",,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,strawberry,strawberrys',dumb_plural_possessive,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,strawberry,strawberry,singular_noun,,,1582,1582,1586,1586
9/13/24,149,strawberry,food_drink,0.55,strawberry,strawberries,plural_noun,,,4,4,1586,1586
9/13/24,149,strawberry,food_drink,0.55,strawberry,strawberry's,possessive,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,strawberry,strawberrys,dumb_plural,,,0,0,1586,1586
9/13/24,149,strawberry,food_drink,0.55,strawberry,strawberries',plural_possessive,,,0,0,1586,1586
9/13/24,319,street,outside,0.36,street,streets',"dumb_plural_possessive, plural_possessive",,,0,0,1750,1750
9/13/24,319,street,outside,0.36,street,street,singular_noun,,,1750,1750,1750,1750
9/13/24,319,street,outside,0.36,street,streets,"dumb_plural, plural_noun",,,0,0,1750,1750
9/13/24,319,street,outside,0.36,street,street's,possessive,,,0,0,1750,1750
9/13/24,65,stroller,vehicles,0.46,stroller,strollers',"dumb_plural_possessive, plural_possessive",,,0,0,1,1
9/13/24,65,stroller,vehicles,0.46,stroller,stroller's,possessive,,,0,0,1,1
9/13/24,65,stroller,vehicles,0.46,stroller,strollers,"dumb_plural, plural_noun",,,0,0,1,1
9/13/24,65,stroller,vehicles,0.46,stroller,stroller,singular_noun,,,1,1,1,1
9/13/24,320,sun,outside,0.59,sun,sun's,possessive,,,0,0,2304,2304
9/13/24,320,sun,outside,0.59,sun,suns,"dumb_plural, plural_noun",,,0,0,2304,2304
9/13/24,320,sun,outside,0.59,sun,sun,singular_noun,,,2304,2304,2304,2304
9/13/24,320,sun,outside,0.59,sun,suns',"dumb_plural_possessive, plural_possessive",,,0,0,2304,2304
9/13/24,180,sweater,clothing,0.43,sweater,sweater,singular_noun,,,685,685,685,685
9/13/24,180,sweater,clothing,0.43,sweater,sweaters,"dumb_plural, plural_noun",,,0,0,685,685
9/13/24,180,sweater,clothing,0.43,sweater,sweater's,possessive,,,0,0,685,685
9/13/24,180,sweater,clothing,0.43,sweater,sweaters',"dumb_plural_possessive, plural_possessive",,,0,0,685,685
9/13/24,321,swing (object),outside,0.59,swing,swings,"dumb_plural, plural_noun",,,0,0,1576,1576
9/13/24,321,swing (object),outside,0.59,swing,swings',"dumb_plural_possessive, plural_possessive",,,0,0,1576,1576
9/13/24,321,swing (object),outside,0.59,swing,swing's,possessive,,,0,0,1576,1576
9/13/24,321,swing (object),outside,0.59,swing,swing,singular_noun,,,1576,1576,1576,1576
9/13/24,290,table,furniture_rooms,0.52,table,tables',"dumb_plural_possessive, plural_possessive",,,0,0,4954,4954
9/13/24,290,table,furniture_rooms,0.52,table,table's,possessive,,,0,0,4954,4954
9/13/24,290,table,furniture_rooms,0.52,table,tables,"dumb_plural, plural_noun",,,0,0,4954,4954
9/13/24,290,table,furniture_rooms,0.52,table,table,singular_noun,,,4954,4954,4954,4954
9/13/24,251,tape,household,0.31,tape,tape,singular_noun,,,5023,5023,5023,5023
9/13/24,251,tape,household,0.31,tape,tapes,"dumb_plural, plural_noun",,,0,0,5023,5023
9/13/24,251,tape,household,0.31,tape,tape's,possessive,,,0,0,5023,5023
9/13/24,251,tape,household,0.31,tape,tapes',"dumb_plural_possessive, plural_possessive",,,0,0,5023,5023
9/13/24,374,teacher,people,0.24,teacher,teachers',"dumb_plural_possessive, plural_possessive",,,0,0,1,1
9/13/24,374,teacher,people,0.24,teacher,teacher's,possessive,,,0,0,1,1
9/13/24,374,teacher,people,0.24,teacher,teachers,"dumb_plural, plural_noun",,,0,0,1,1
9/13/24,374,teacher,people,0.24,teacher,teacher,singular_noun,,,1,1,1,1
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy bear's,possessive,,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy bear,"singular_noun, syntax-corrected",,,799,799,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy+bears',"dumb_plural_possessive, plural_possessive",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy+bear's,possessive,,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy+bears,"dumb_plural, plural_noun",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy+bear,"singular_noun, syntax-corrected",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy bears,"dumb_plural, plural_noun",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy bear,teddy bears',"dumb_plural_possessive, plural_possessive",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy+bear,teddy+bears',"dumb_plural_possessive, plural_possessive",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy+bear,teddy+bear's,possessive,,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy+bear,teddy+bears,"dumb_plural, plural_noun",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddy+bear,teddy+bear,"singular_noun, syntax-corrected",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddybear,teddybears,"dumb_plural, plural_noun",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddybear,teddybear's,possessive,,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddybear,teddybears',"dumb_plural_possessive, plural_possessive",,,0,0,799,799
9/13/24,50,teddybear,animals,0.5,teddybear,teddybear,singular_noun,,,0,0,799,799
9/13/24,252,telephone,household,0.67,telephone,telephones,"dumb_plural, plural_noun",,,0,0,1667,1667
9/13/24,252,telephone,household,0.67,telephone,telephones',"dumb_plural_possessive, plural_possessive",,,0,0,1667,1667
9/13/24,252,telephone,household,0.67,telephone,telephone,singular_noun,,,1667,1667,1667,1667
9/13/24,252,telephone,household,0.67,telephone,telephone's,possessive,,,0,0,1667,1667
9/13/24,51,tiger,animals,0.52,tiger,tigers',"dumb_plural_possessive, plural_possessive",,,0,0,1610,1610
9/13/24,51,tiger,animals,0.52,tiger,tiger's,possessive,,,0,0,1610,1610
9/13/24,51,tiger,animals,0.52,tiger,tigers,"dumb_plural, plural_noun",,,0,0,1610,1610
9/13/24,51,tiger,animals,0.52,tiger,tiger,singular_noun,,,1610,1610,1610,1610
9/13/24,181,tights,clothing,0.13,tights,tightss',plural_possessive,,,0,0,751,751
9/13/24,181,tights,clothing,0.13,tights,tight,singular_noun,,,703,703,751,751
9/13/24,181,tights,clothing,0.13,tights,tightss,plural_noun,,,0,0,751,751
9/13/24,181,tights,clothing,0.13,tights,tight's,possessive,,,0,0,751,751
9/13/24,181,tights,clothing,0.13,tights,tights,"dumb_plural, plural_noun",,,48,48,751,751
9/13/24,181,tights,clothing,0.13,tights,tights',dumb_plural_possessive,,,0,0,751,751
9/13/24,253,tissue/kleenex,household,0.44,tissue,tissue's,possessive,,,0,0,758,758
9/13/24,253,tissue/kleenex,household,0.44,tissue,tissue,singular_noun,,,548,548,758,758
9/13/24,253,tissue/kleenex,household,0.44,tissue,tissues,"dumb_plural, plural_noun",,,0,0,758,758
9/13/24,253,tissue/kleenex,household,0.44,tissue,tissues',"dumb_plural_possessive, plural_possessive",,,0,0,758,758
9/13/24,150,toast,food_drink,0.52,toast,toasts',"dumb_plural_possessive, plural_possessive",,,0,0,1408,1408
9/13/24,150,toast,food_drink,0.52,toast,toast's,possessive,,,0,0,1408,1408
9/13/24,150,toast,food_drink,0.52,toast,toast,singular_noun,,,1408,1408,1408,1408
9/13/24,150,toast,food_drink,0.52,toast,toasts,"dumb_plural, plural_noun",,,0,0,1408,1408
9/13/24,206,toe,body_parts,0.65,toe,toe,singular_noun,,,1840,1840,1841,1841
9/13/24,206,toe,body_parts,0.65,toe,toes,"dumb_plural, plural_noun",,,1,1,1841,1841
9/13/24,206,toe,body_parts,0.65,toe,toe's,possessive,,,0,0,1841,1841
9/13/24,206,toe,body_parts,0.65,toe,toes',"dumb_plural_possessive, plural_possessive",,,0,0,1841,1841
9/13/24,207,tongue,body_parts,0.51,tongue,tongues,"dumb_plural, plural_noun",,,0,0,810,810
9/13/24,207,tongue,body_parts,0.51,tongue,tongue,singular_noun,,,810,810,810,810
9/13/24,207,tongue,body_parts,0.51,tongue,tongues',"dumb_plural_possessive, plural_possessive",,,0,0,810,810
9/13/24,207,tongue,body_parts,0.51,tongue,tongue's,possessive,,,0,0,810,810
9/13/24,208,tooth,body_parts,0.61,tooth,tooth,singular_noun,,,3043,3015,3049,3021
9/13/24,208,tooth,body_parts,0.61,tooth,teeth,plural_noun,,,5,5,3049,3021
9/13/24,208,tooth,body_parts,0.61,tooth,tooth's,possessive,,,0,0,3049,3021
9/13/24,208,tooth,body_parts,0.61,tooth,tooths,dumb_plural,,,1,1,3049,3021
9/13/24,208,tooth,body_parts,0.61,tooth,teeths',plural_possessive,,,0,0,3049,3021
9/13/24,208,tooth,body_parts,0.61,tooth,tooths',dumb_plural_possessive,,,0,0,3049,3021
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth+brushs,dumb_plural,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth brush,"singular_noun, syntax-corrected",,,28,28,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth+brushs',dumb_plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth+brushes,plural_noun,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth brushes,plural_noun,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth brush's,possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth+brushes',plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth brushes',plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth+brush's,possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth+brush,"singular_noun, syntax-corrected",,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth brushs',dumb_plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth brush,tooth brushs,dumb_plural,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth+brush,tooth+brushs',dumb_plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth+brush,tooth+brushs,dumb_plural,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth+brush,tooth+brushes',plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth+brush,tooth+brush's,possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth+brush,tooth+brushes,plural_noun,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,tooth+brush,tooth+brush,"singular_noun, syntax-corrected",,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,toothbrush,toothbrushes,plural_noun,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,toothbrush,toothbrush's,possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,toothbrush,toothbrushes',plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,toothbrush,toothbrushs,dumb_plural,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,toothbrush,toothbrushs',dumb_plural_possessive,,,0,0,28,28
9/13/24,254,toothbrush,household,0.64,toothbrush,toothbrush,singular_noun,,,0,0,28,28
9/13/24,255,towel,household,0.54,towel,towels',"dumb_plural_possessive, plural_possessive",,,0,0,1158,1158
9/13/24,255,towel,household,0.54,towel,towel's,possessive,,,0,0,1158,1158
9/13/24,255,towel,household,0.54,towel,towel,singular_noun,,,1158,1158,1158,1158
9/13/24,255,towel,household,0.54,towel,towels,"dumb_plural, plural_noun",,,0,0,1158,1158
9/13/24,87,toy (object),toys,0.65,toy,toys,"dumb_plural, plural_noun",,,18,18,9817,9817
